id,_date,_open,_high,_low,_close,adj_close,volumen
3665,2013-08-15,0.37175,0.38125,0.37025,0.37825,0.353106,723616000
3666,2013-08-16,0.3775,0.385,0.37675,0.37975,0.354507,660456000
3667,2013-08-19,0.3775,0.37875,0.3735,0.37375,0.348905,393432000
3668,2013-08-20,0.37175,0.37625,0.37125,0.37375,0.350664,234192000
3669,2013-08-21,0.3715,0.37625,0.3705,0.372,0.349023,261540000
3670,2013-08-22,0.37175,0.3775,0.37175,0.374,0.350899,129016000
3671,2013-08-23,0.3745,0.3775,0.37325,0.374,0.350899,245120000
3672,2013-08-26,0.37425,0.37575,0.37325,0.37475,0.351603,300152000
3673,2013-08-27,0.37125,0.37375,0.36875,0.37,0.347146,277464000
3674,2013-08-28,0.37075,0.3735,0.3685,0.37,0.347146,318824000
3675,2013-08-29,0.36875,0.37275,0.36775,0.36925,0.346442,276216000
3676,2013-08-30,0.3695,0.3705,0.367,0.36875,0.345973,378120000
3677,2013-09-03,0.36975,0.37425,0.36675,0.369,0.346208,284680000
3678,2013-09-04,0.369,0.37475,0.3685,0.3725,0.349492,222080000
3679,2013-09-05,0.371,0.375,0.37075,0.3735,0.35043,174904000
3680,2013-09-06,0.37375,0.37575,0.36925,0.372,0.349023,226756000
3681,2013-09-09,0.375,0.37825,0.374,0.37825,0.354887,246408000
3682,2013-09-10,0.381,0.3865,0.37925,0.38625,0.362392,292132000
3683,2013-09-11,0.38575,0.39375,0.383,0.39275,0.368491,396164000
3684,2013-09-12,0.39075,0.3975,0.39075,0.3925,0.368256,303808000
3685,2013-09-13,0.39375,0.39675,0.391,0.395,0.370602,159696000
3686,2013-09-16,0.39825,0.401,0.39375,0.39525,0.370837,231412000
3687,2013-09-17,0.39675,0.39975,0.395,0.3965,0.372009,168608000
3688,2013-09-18,0.39675,0.401,0.39475,0.4,0.375293,268168000
3689,2013-09-19,0.40175,0.4025,0.3965,0.39825,0.373651,227572000
3690,2013-09-20,0.39925,0.40175,0.394,0.39475,0.370367,356036000
3691,2013-09-23,0.3945,0.39775,0.38875,0.391,0.366849,271244000
3692,2013-09-24,0.39125,0.394,0.389,0.3925,0.368256,229732000
3693,2013-09-25,0.39175,0.396,0.39,0.393,0.368726,233156000
3694,2013-09-26,0.394,0.39475,0.3895,0.39175,0.367553,148816000
3695,2013-09-27,0.38875,0.392,0.38725,0.3895,0.365442,151920000
3696,2013-09-30,0.3855,0.39175,0.38325,0.389,0.364972,226640000
3697,2013-10-01,0.3895,0.39125,0.3865,0.38875,0.364738,226976000
3698,2013-10-02,0.38475,0.39,0.38475,0.3885,0.364503,162036000
3699,2013-10-03,0.38875,0.39225,0.38275,0.3845,0.36075,436768000
3700,2013-10-04,0.384,0.393,0.383,0.38975,0.365676,246228000
3701,2013-10-07,0.38825,0.3925,0.38625,0.38975,0.365676,169952000
3702,2013-10-08,0.38875,0.39425,0.3835,0.3865,0.362627,290712000
3703,2013-10-09,0.389,0.38925,0.3785,0.3805,0.356997,275860000
3704,2013-10-10,0.38325,0.38575,0.3805,0.38475,0.360985,223484000
3705,2013-10-11,0.37875,0.3835,0.3775,0.3815,0.357936,213704000
3706,2013-10-14,0.3805,0.38725,0.3805,0.38725,0.363331,166628000
3707,2013-10-15,0.38725,0.3895,0.385,0.38525,0.361454,208820000
3708,2013-10-16,0.3875,0.3915,0.387,0.39,0.365911,210072000
3709,2013-10-17,0.387,0.39175,0.387,0.39075,0.366614,213324000
3710,2013-10-18,0.39,0.3965,0.3885,0.39525,0.370837,255068000
3711,2013-10-21,0.4,0.40025,0.395,0.39625,0.371775,195008000
3712,2013-10-22,0.39625,0.3965,0.39075,0.39425,0.369898,179452000
3713,2013-10-23,0.3935,0.3935,0.38625,0.3875,0.363565,252216000
3714,2013-10-24,0.3885,0.391,0.384,0.38475,0.360985,236436000
3715,2013-10-25,0.38675,0.387,0.37975,0.381,0.357467,330492000
3716,2013-10-28,0.3805,0.38225,0.375,0.38025,0.356763,394024000
3717,2013-10-29,0.37975,0.3815,0.37625,0.38075,0.357232,387952000
3718,2013-10-30,0.382,0.38375,0.37725,0.3805,0.356997,204032000
3719,2013-10-31,0.381,0.38375,0.379,0.37975,0.356294,293368000
3720,2013-11-01,0.38175,0.38325,0.37875,0.3815,0.357936,206136000
3721,2013-11-04,0.38275,0.38275,0.36975,0.3705,0.347615,410264000
3722,2013-11-05,0.36825,0.37175,0.36425,0.37,0.347146,422368000
3723,2013-11-06,0.37,0.37275,0.36625,0.3725,0.349492,198044000
3724,2013-11-07,0.37125,0.37225,0.363,0.36375,0.341282,553076000
3725,2013-11-08,0.375,0.39025,0.3735,0.389,0.364972,734532000
3726,2013-11-11,0.3875,0.39325,0.38675,0.39225,0.368022,297624000
3727,2013-11-12,0.394,0.39625,0.3885,0.393,0.368726,316032000
3728,2013-11-13,0.392,0.40375,0.39125,0.40375,0.378811,332792000
3729,2013-11-14,0.4025,0.408,0.40225,0.4055,0.380453,307980000
3730,2013-11-15,0.407,0.4075,0.40025,0.40425,0.379281,450332000
3731,2013-11-18,0.3955,0.399,0.3935,0.3945,0.370133,316948000
3732,2013-11-19,0.3905,0.394,0.3855,0.386,0.364119,206716000
3733,2013-11-20,0.38625,0.38725,0.3795,0.38025,0.358695,204776000
3734,2013-11-21,0.38075,0.384,0.379,0.38325,0.361525,213568000
3735,2013-11-22,0.38375,0.38375,0.37875,0.3795,0.357988,158668000
3736,2013-11-25,0.3795,0.38825,0.3795,0.38775,0.36577,248208000
3737,2013-11-26,0.392,0.39525,0.3895,0.391,0.368836,753176000
3738,2013-11-27,0.39075,0.39375,0.38825,0.3925,0.370251,181272000
3739,2013-11-29,0.3925,0.3935,0.3875,0.39,0.367892,116964000
3740,2013-12-02,0.3885,0.3965,0.38775,0.39375,0.37143,373872000
3741,2013-12-03,0.39375,0.399,0.391,0.3935,0.371194,290560000
3742,2013-12-04,0.3925,0.39975,0.3915,0.399,0.376382,493176000
3743,2013-12-05,0.39975,0.39975,0.392,0.3925,0.370251,271812000
3744,2013-12-06,0.39725,0.39725,0.38575,0.38675,0.364827,281000000
3745,2013-12-09,0.38675,0.388,0.3795,0.38025,0.358695,385220000
3746,2013-12-10,0.38025,0.39075,0.37975,0.389,0.366949,524268000
3747,2013-12-11,0.38975,0.39025,0.3845,0.38525,0.363412,414156000
3748,2013-12-12,0.384,0.386,0.377,0.37775,0.356337,258724000
3749,2013-12-13,0.3785,0.38125,0.375,0.3755,0.354214,184588000
3750,2013-12-16,0.37575,0.37925,0.3755,0.376,0.354686,237620000
3751,2013-12-17,0.37575,0.37875,0.3725,0.37775,0.356337,274104000
3752,2013-12-18,0.3785,0.38375,0.37375,0.383,0.361289,426232000
3753,2013-12-19,0.3825,0.385,0.38,0.3845,0.362704,258544000
3754,2013-12-20,0.38525,0.3925,0.38425,0.39225,0.370015,382080000
3755,2013-12-23,0.3945,0.39775,0.39125,0.3945,0.372137,168568000
3756,2013-12-24,0.39675,0.39675,0.3915,0.3955,0.373081,79600000
3757,2013-12-26,0.397,0.39825,0.39075,0.39175,0.369543,168920000
3758,2013-12-27,0.39375,0.39475,0.3915,0.394,0.371666,210976000
3759,2013-12-30,0.39425,0.3995,0.39375,0.39925,0.376618,248180000
3760,2013-12-31,0.4,0.4025,0.3975,0.4005,0.377797,235776000
3761,2014-01-02,0.398,0.3995,0.393,0.3965,0.374024,260092000
3762,2014-01-03,0.39725,0.398,0.3905,0.39175,0.369543,259332000
3763,2014-01-06,0.39575,0.4,0.392,0.397,0.374496,409492000
3764,2014-01-07,0.401,0.405,0.39825,0.4035,0.380627,333288000
3765,2014-01-08,0.405,0.411,0.4035,0.409,0.385815,308192000
3766,2014-01-09,0.40275,0.4035,0.3925,0.39375,0.37143,292172000
3767,2014-01-10,0.395,0.39775,0.38975,0.39325,0.370958,218492000
3768,2014-01-13,0.39325,0.39575,0.38325,0.384,0.362233,243332000
3769,2014-01-14,0.386,0.39675,0.38425,0.396,0.373552,241828000
3770,2014-01-15,0.39775,0.40175,0.396,0.40025,0.377561,175044000
3771,2014-01-16,0.40025,0.40225,0.3985,0.4015,0.37874,220652000
3772,2014-01-17,0.4015,0.40625,0.39725,0.39975,0.37709,340400000
3773,2014-01-21,0.40025,0.40375,0.397,0.40125,0.378505,246076000
3774,2014-01-22,0.402,0.4025,0.396,0.40075,0.378033,337940000
3775,2014-01-23,0.3995,0.40375,0.39625,0.39925,0.376618,185028000
3776,2014-01-24,0.396,0.3975,0.389,0.389,0.366949,246696000
3777,2014-01-27,0.389,0.3945,0.38425,0.3865,0.364591,233812000
3778,2014-01-28,0.38575,0.3905,0.38425,0.39025,0.368128,167996000
3779,2014-01-29,0.38875,0.391,0.38625,0.3865,0.364591,162944000
3780,2014-01-30,0.38875,0.39375,0.3875,0.393,0.370722,202896000
3781,2014-01-31,0.3875,0.39475,0.38725,0.3925,0.370251,335348000
3782,2014-02-03,0.39525,0.39575,0.38575,0.38725,0.365298,431728000
3783,2014-02-04,0.387,0.39025,0.385,0.3895,0.367421,280692000
3784,2014-02-05,0.38675,0.388,0.383,0.386,0.364119,214676000
3785,2014-02-06,0.3865,0.392,0.386,0.391,0.368836,168380000
3786,2014-02-07,0.392,0.39725,0.3885,0.39675,0.37426,157248000
3787,2014-02-10,0.39625,0.40325,0.396,0.398,0.375439,324372000
3788,2014-02-11,0.40025,0.40725,0.39825,0.40625,0.383221,235384000
3789,2014-02-12,0.4075,0.42375,0.4075,0.42075,0.396899,744528000
3790,2014-02-13,0.43125,0.4365,0.42375,0.434,0.409398,902836000
3791,2014-02-14,0.43,0.44875,0.42975,0.44775,0.422369,817536000
3792,2014-02-18,0.448,0.4495,0.44375,0.4475,0.422133,428988000
3793,2014-02-19,0.4475,0.4575,0.4455,0.4535,0.427793,450340000
3794,2014-02-20,0.4545,0.4705,0.45375,0.4695,0.442886,398088000
3795,2014-02-21,0.46875,0.47475,0.463,0.466,0.439584,451052000
3796,2014-02-24,0.465,0.47625,0.46075,0.47275,0.445952,403112000
3797,2014-02-25,0.47,0.472,0.4635,0.4685,0.443938,242184000
3798,2014-02-26,0.4675,0.4745,0.46625,0.46775,0.443227,360884000
3799,2014-02-27,0.46775,0.4725,0.46125,0.4625,0.438253,388848000
3800,2014-02-28,0.46,0.4645,0.45275,0.4595,0.43541,321692000
3801,2014-03-03,0.44925,0.45725,0.44525,0.45725,0.433278,375948000
3802,2014-03-04,0.4595,0.465,0.45875,0.462,0.437779,260344000
3803,2014-03-05,0.4615,0.46625,0.4595,0.466,0.441569,241472000
3804,2014-03-06,0.46675,0.46925,0.45875,0.4595,0.43541,290144000
3805,2014-03-07,0.4615,0.46225,0.4555,0.459,0.434936,268452000
3806,2014-03-10,0.4575,0.4595,0.45025,0.45225,0.42854,300888000
3807,2014-03-11,0.4545,0.46075,0.453,0.45675,0.432804,297220000
3808,2014-03-12,0.4545,0.46075,0.45275,0.458,0.433989,239428000
3809,2014-03-13,0.459,0.46075,0.44125,0.4435,0.420249,385172000
3810,2014-03-14,0.439,0.4495,0.439,0.4455,0.422144,460048000
3811,2014-03-17,0.44675,0.45,0.445,0.4455,0.422144,299656000
3812,2014-03-18,0.44725,0.459,0.44525,0.456,0.432093,293904000
3813,2014-03-19,0.4595,0.47275,0.45825,0.464,0.439674,366168000
3814,2014-03-20,0.4615,0.46825,0.4595,0.46425,0.439911,191800000
3815,2014-03-21,0.46825,0.472,0.461,0.4635,0.4392,566116000
3816,2014-03-24,0.46375,0.4675,0.4545,0.46125,0.437068,306096000
3817,2014-03-25,0.46625,0.46675,0.45775,0.46125,0.437068,304424000
3818,2014-03-26,0.4655,0.47425,0.44675,0.45075,0.427119,557756000
3819,2014-03-27,0.44975,0.4535,0.43975,0.44475,0.421433,540728000
3820,2014-03-28,0.444,0.45025,0.44275,0.4475,0.424039,398820000
3821,2014-03-31,0.44825,0.45225,0.44525,0.44775,0.424276,273404000
3822,2014-04-01,0.462,0.47175,0.4565,0.46625,0.441806,656272000
3823,2014-04-02,0.46625,0.46725,0.46125,0.46325,0.438963,239948000
3824,2014-04-03,0.46425,0.4795,0.464,0.46825,0.443701,599548000
3825,2014-04-04,0.47075,0.4735,0.45175,0.45375,0.429961,368032000
3826,2014-04-07,0.454,0.464,0.4515,0.45525,0.431383,428576000
3827,2014-04-08,0.45525,0.47275,0.4545,0.4715,0.446781,470692000
3828,2014-04-09,0.47375,0.47775,0.46725,0.471,0.446307,421968000
3829,2014-04-10,0.469,0.4755,0.458,0.4595,0.43541,372748000
3830,2014-04-11,0.456,0.463,0.447,0.453,0.429251,353112000
3831,2014-04-14,0.456,0.45975,0.453,0.458,0.433989,290184000
3832,2014-04-15,0.4585,0.46375,0.454,0.46125,0.437068,304636000
3833,2014-04-16,0.4635,0.464,0.4565,0.46225,0.438016,235136000
3834,2014-04-17,0.4605,0.46825,0.4595,0.464,0.439674,153532000
3835,2014-04-21,0.46425,0.469,0.46125,0.46775,0.443227,117004000
3836,2014-04-22,0.4685,0.47475,0.466,0.47175,0.447018,255120000
3837,2014-04-23,0.4725,0.4785,0.47175,0.47725,0.452229,261580000
3838,2014-04-24,0.4805,0.4865,0.4805,0.4815,0.456257,391492000
3839,2014-04-25,0.4805,0.485,0.46725,0.46825,0.443701,313600000
3840,2014-04-28,0.472,0.4745,0.4605,0.46625,0.441806,226788000
3841,2014-04-29,0.468,0.469,0.462,0.46725,0.442754,171300000
3842,2014-04-30,0.4665,0.467,0.46075,0.46175,0.437542,305740000
3843,2014-05-01,0.46875,0.46975,0.4605,0.46425,0.439911,198104000
3844,2014-05-02,0.4665,0.4665,0.458,0.46075,0.436594,156376000
3845,2014-05-05,0.46025,0.46925,0.45975,0.46575,0.441332,239260000
3846,2014-05-06,0.47025,0.47425,0.455,0.45625,0.43233,416188000
3847,2014-05-07,0.45625,0.4605,0.45175,0.45675,0.432804,293900000
3848,2014-05-08,0.455,0.46975,0.45275,0.4625,0.438253,432728000
3849,2014-05-09,0.4485,0.45275,0.44275,0.45125,0.427592,539532000
3850,2014-05-12,0.45225,0.4655,0.452,0.4645,0.440148,299856000
3851,2014-05-13,0.45825,0.46575,0.4555,0.457,0.433041,221104000
3852,2014-05-14,0.45725,0.459,0.45225,0.4525,0.428777,214320000
3853,2014-05-15,0.4515,0.454,0.4455,0.45,0.426408,325896000
3854,2014-05-16,0.4465,0.45225,0.4465,0.449,0.42546,283960000
3855,2014-05-19,0.45375,0.466,0.45175,0.4635,0.4392,360076000
3856,2014-05-20,0.4615,0.46275,0.45375,0.456,0.434084,256200000
3857,2014-05-21,0.45775,0.46175,0.45325,0.456,0.434084,216712000
3858,2014-05-22,0.455,0.4605,0.455,0.458,0.435987,130364000
3859,2014-05-23,0.4605,0.4645,0.45775,0.46225,0.440033,182656000
3860,2014-05-27,0.465,0.4705,0.4635,0.4705,0.447887,209680000
3861,2014-05-28,0.47225,0.4775,0.46775,0.4745,0.451694,224676000
3862,2014-05-29,0.47425,0.47825,0.47275,0.47375,0.45098,171884000
3863,2014-05-30,0.47375,0.47625,0.47125,0.475,0.45217,239128000
3864,2014-06-02,0.4765,0.4795,0.4695,0.4735,0.450742,181500000
3865,2014-06-03,0.4745,0.475,0.46525,0.4715,0.448839,243212000
3866,2014-06-04,0.47025,0.4755,0.47,0.472,0.449315,161236000
3867,2014-06-05,0.47275,0.4755,0.47,0.474,0.451218,188696000
3868,2014-06-06,0.47625,0.48,0.4745,0.47575,0.452884,161052000
3869,2014-06-09,0.47525,0.48075,0.472,0.47625,0.45336,247456000
3870,2014-06-10,0.4745,0.481,0.4725,0.47875,0.45574,217608000
3871,2014-06-11,0.477,0.48625,0.477,0.485,0.46169,266228000
3872,2014-06-12,0.485,0.49025,0.48075,0.488,0.464546,337148000
3873,2014-06-13,0.493,0.49325,0.48375,0.4885,0.465022,227852000
3874,2014-06-16,0.48625,0.49025,0.48275,0.487,0.463594,198620000
3875,2014-06-17,0.4875,0.49225,0.485,0.49025,0.466687,157608000
3876,2014-06-18,0.489,0.492,0.4845,0.48975,0.466211,215536000
3877,2014-06-19,0.48075,0.48325,0.475,0.4785,0.455502,474592000
3878,2014-06-20,0.47975,0.4815,0.4695,0.47325,0.450505,353148000
3879,2014-06-23,0.467,0.468,0.4615,0.46775,0.445269,414200000
3880,2014-06-24,0.467,0.47075,0.4585,0.4605,0.438367,275780000
3881,2014-06-25,0.46175,0.4655,0.4575,0.46525,0.442889,215420000
3882,2014-06-26,0.46525,0.4655,0.4575,0.459,0.436939,256908000
3883,2014-06-27,0.4585,0.46225,0.45575,0.4595,0.437415,302820000
3884,2014-06-30,0.45775,0.46475,0.45775,0.4635,0.441223,180512000
3885,2014-07-01,0.463,0.4715,0.4615,0.46875,0.446221,321180000
3886,2014-07-02,0.467,0.469,0.46425,0.467,0.444555,179284000
3887,2014-07-03,0.46275,0.4725,0.46275,0.47125,0.448601,136892000
3888,2014-07-07,0.472,0.47225,0.46675,0.4675,0.445031,127496000
3889,2014-07-08,0.46625,0.46825,0.45925,0.46375,0.441461,221940000
3890,2014-07-09,0.46775,0.47975,0.46425,0.47775,0.454788,387668000
3891,2014-07-10,0.46875,0.47725,0.465,0.47525,0.452408,266308000
3892,2014-07-11,0.47575,0.47775,0.474,0.47625,0.45336,191188000
3893,2014-07-14,0.47825,0.4835,0.4765,0.48225,0.459072,272636000
3894,2014-07-15,0.483,0.4855,0.47975,0.48425,0.460976,395440000
3895,2014-07-16,0.48625,0.49,0.481,0.48375,0.4605,319728000
3896,2014-07-17,0.47825,0.4875,0.47825,0.4825,0.45931,324832000
3897,2014-07-18,0.4725,0.47625,0.46025,0.461,0.438843,567816000
3898,2014-07-21,0.45925,0.467,0.45925,0.46375,0.441461,243364000
3899,2014-07-22,0.46725,0.46975,0.46075,0.46175,0.439557,298816000
3900,2014-07-23,0.462,0.46225,0.4515,0.452,0.430276,297352000
3901,2014-07-24,0.4545,0.45575,0.4495,0.45275,0.43099,254576000
3902,2014-07-25,0.45125,0.45225,0.444,0.44475,0.423374,266132000
3903,2014-07-28,0.44675,0.44675,0.4355,0.443,0.421708,330352000
3904,2014-07-29,0.44325,0.4505,0.443,0.4445,0.423136,217972000
3905,2014-07-30,0.44725,0.45325,0.446,0.452,0.430276,246184000
3906,2014-07-31,0.4465,0.45,0.43675,0.4375,0.416473,401880000
3907,2014-08-01,0.4375,0.44475,0.436,0.44225,0.420994,219884000
3908,2014-08-04,0.44175,0.4455,0.439,0.44125,0.420043,241724000
3909,2014-08-05,0.44,0.448,0.43625,0.4415,0.42028,298136000
3910,2014-08-06,0.4385,0.4465,0.43525,0.441,0.419805,223456000
3911,2014-08-07,0.44475,0.44875,0.4335,0.4365,0.415521,407696000
3912,2014-08-08,0.4555,0.4775,0.4555,0.475,0.45217,894348000
3913,2014-08-11,0.4755,0.4775,0.47125,0.4725,0.449791,344624000
3914,2014-08-12,0.47225,0.475,0.46725,0.4725,0.449791,296152000
3915,2014-08-13,0.47325,0.47925,0.47025,0.47525,0.452408,256596000
3916,2014-08-14,0.477,0.477,0.468,0.47,0.447411,255992000
3917,2014-08-15,0.4715,0.47875,0.467,0.476,0.453122,369796000
3918,2014-08-18,0.478,0.483,0.47325,0.4825,0.45931,284076000
3919,2014-08-19,0.4805,0.48675,0.47875,0.48425,0.463015,248260000
3920,2014-08-20,0.4825,0.48475,0.48,0.48125,0.460146,221468000
3921,2014-08-21,0.48,0.4825,0.476,0.47675,0.455844,272796000
3922,2014-08-22,0.47625,0.481,0.47325,0.477,0.456083,251224000
3923,2014-08-25,0.479,0.48225,0.47675,0.47775,0.4568,153380000
3924,2014-08-26,0.479,0.48725,0.47725,0.48625,0.464927,269636000
3925,2014-08-27,0.48325,0.487,0.48,0.48075,0.459668,182972000
3926,2014-08-28,0.47975,0.48575,0.47825,0.48475,0.463493,179704000
3927,2014-08-29,0.4865,0.48725,0.48125,0.48625,0.464927,207932000
3928,2014-09-02,0.4875,0.4875,0.483,0.4875,0.466122,192636000
3929,2014-09-03,0.49,0.49375,0.48675,0.492,0.470425,259456000
3930,2014-09-04,0.49125,0.50375,0.491,0.50075,0.478791,491832000
3931,2014-09-05,0.50025,0.5025,0.496,0.49925,0.477357,253792000
3932,2014-09-08,0.49875,0.49975,0.49275,0.49475,0.473055,319288000
3933,2014-09-09,0.4925,0.49575,0.488,0.4885,0.467079,198588000
3934,2014-09-10,0.49125,0.492,0.48575,0.49025,0.468752,172376000
3935,2014-09-11,0.48675,0.4885,0.48,0.48525,0.463971,250720000
3936,2014-09-12,0.48825,0.48825,0.4775,0.478,0.457039,262536000
3937,2014-09-15,0.4795,0.48025,0.4695,0.4715,0.450824,294152000
3938,2014-09-16,0.47025,0.481,0.46875,0.4785,0.457517,219936000
3939,2014-09-17,0.47725,0.48325,0.475,0.47875,0.457756,173584000
3940,2014-09-18,0.48175,0.4865,0.48025,0.486,0.464688,219604000
3941,2014-09-19,0.4875,0.488,0.47625,0.477,0.456083,601316000
3942,2014-09-22,0.48675,0.48675,0.47175,0.47225,0.451541,221464000
3943,2014-09-23,0.46975,0.4755,0.468,0.47025,0.449629,196144000
3944,2014-09-24,0.47,0.4745,0.4695,0.473,0.452258,159592000
3945,2014-09-25,0.4725,0.47375,0.46175,0.46275,0.442458,298440000
3946,2014-09-26,0.46425,0.46725,0.46225,0.46375,0.443414,241188000
3947,2014-09-29,0.46,0.46625,0.4555,0.463,0.442697,208540000
3948,2014-09-30,0.461,0.4645,0.45575,0.46125,0.441024,277204000
3949,2014-10-01,0.462,0.46525,0.4555,0.45675,0.436721,350976000
3950,2014-10-02,0.456,0.45825,0.44425,0.45475,0.434809,288996000
3951,2014-10-03,0.4575,0.46375,0.45575,0.45575,0.435765,239140000
3952,2014-10-06,0.4575,0.46125,0.45,0.453,0.433135,199032000
3953,2014-10-07,0.451,0.4555,0.44775,0.44825,0.428594,301896000
3954,2014-10-08,0.44775,0.45875,0.44425,0.4565,0.436482,260172000
3955,2014-10-09,0.4545,0.455,0.444,0.44775,0.428116,306956000
3956,2014-10-10,0.44425,0.44575,0.421,0.42125,0.402778,691376000
3957,2014-10-13,0.424,0.4325,0.41925,0.41975,0.401343,397628000
3958,2014-10-14,0.4255,0.44125,0.423,0.4295,0.410666,376620000
3959,2014-10-15,0.42325,0.43825,0.4205,0.436,0.416881,404428000
3960,2014-10-16,0.42825,0.44125,0.42725,0.43625,0.41712,351116000
3961,2014-10-17,0.4415,0.4465,0.43375,0.4355,0.416403,290716000
3962,2014-10-20,0.4355,0.44325,0.4325,0.43925,0.419988,200336000
3963,2014-10-21,0.4425,0.4585,0.44125,0.458,0.437916,351092000
3964,2014-10-22,0.45725,0.45875,0.44725,0.44725,0.427637,239512000
3965,2014-10-23,0.455,0.4605,0.45175,0.45725,0.437199,214476000
3966,2014-10-24,0.46,0.46475,0.45725,0.462,0.441741,210156000
3967,2014-10-27,0.46175,0.464,0.45675,0.46225,0.44198,145092000
3968,2014-10-28,0.461,0.47375,0.4605,0.47325,0.452497,192580000
3969,2014-10-29,0.47125,0.474,0.466,0.47025,0.449629,168340000
3970,2014-10-30,0.469,0.471,0.46125,0.46725,0.44676,170260000
3971,2014-10-31,0.478,0.48875,0.4755,0.4885,0.467079,256316000
3972,2014-11-03,0.49975,0.5015,0.49425,0.49675,0.474967,308732000
3973,2014-11-04,0.5,0.505,0.49175,0.50325,0.481182,360196000
3974,2014-11-05,0.50625,0.5065,0.4995,0.50325,0.481182,335652000
3975,2014-11-06,0.50425,0.50625,0.4965,0.5055,0.483333,394088000
3976,2014-11-07,0.51125,0.51725,0.48975,0.49475,0.473055,450800000
3977,2014-11-10,0.49425,0.50375,0.493,0.5005,0.478552,293388000
3978,2014-11-11,0.4975,0.50025,0.49025,0.4945,0.472815,212992000
3979,2014-11-12,0.49275,0.494,0.4845,0.49125,0.469708,204584000
3980,2014-11-13,0.493,0.49375,0.48475,0.48875,0.467318,225328000
3981,2014-11-14,0.48925,0.49475,0.4845,0.49475,0.473055,160248000
3982,2014-11-17,0.4925,0.49775,0.48925,0.4925,0.470903,158732000
3983,2014-11-18,0.49275,0.5055,0.4915,0.50425,0.482138,207772000
3984,2014-11-19,0.5025,0.504,0.495,0.50025,0.480338,240300000
3985,2014-11-20,0.49675,0.509,0.49525,0.5085,0.488259,220968000
3986,2014-11-21,0.513,0.51375,0.507,0.51125,0.4909,198976000
3987,2014-11-24,0.5125,0.51675,0.5105,0.5145,0.49402,136004000
3988,2014-11-25,0.5135,0.518,0.5125,0.51425,0.49378,190240000
3989,2014-11-26,0.51125,0.5235,0.511,0.523,0.502182,219264000
3990,2014-11-28,0.52475,0.52725,0.52,0.52425,0.503382,124832000
3991,2014-12-01,0.522,0.525,0.51375,0.5145,0.49402,190060000
3992,2014-12-02,0.514,0.5175,0.50925,0.51525,0.49474,245952000
3993,2014-12-03,0.51775,0.52875,0.51625,0.5285,0.507463,284424000
3994,2014-12-04,0.52775,0.52975,0.52025,0.52375,0.502902,185332000
3995,2014-12-05,0.524,0.5295,0.52375,0.52675,0.505783,165680000
3996,2014-12-08,0.526,0.53125,0.51575,0.52,0.499301,226944000
3997,2014-12-09,0.51675,0.5195,0.509,0.51825,0.497621,239448000
3998,2014-12-10,0.51675,0.51875,0.50625,0.50675,0.486579,204364000
3999,2014-12-11,0.50975,0.51325,0.5055,0.5065,0.486339,135652000
4000,2014-12-12,0.49975,0.50425,0.49025,0.49075,0.471216,323964000
4001,2014-12-15,0.4965,0.5055,0.48775,0.48925,0.469775,254696000
4002,2014-12-16,0.48875,0.4965,0.4835,0.48375,0.464494,185308000
4003,2014-12-17,0.4935,0.50425,0.4775,0.5035,0.483458,345596000
4004,2014-12-18,0.50975,0.51575,0.50075,0.5055,0.485379,226156000
4005,2014-12-19,0.509,0.5125,0.50425,0.5105,0.490179,325528000
4006,2014-12-22,0.51,0.5195,0.50825,0.5195,0.498821,148976000
4007,2014-12-23,0.5235,0.526,0.51575,0.51625,0.495701,109280000
4008,2014-12-24,0.5175,0.51825,0.51375,0.51425,0.49378,45644000
4009,2014-12-26,0.51425,0.5175,0.513,0.51475,0.49426,52636000
4010,2014-12-29,0.51325,0.5175,0.51075,0.514,0.49354,82944000
4011,2014-12-30,0.5105,0.513,0.5085,0.50925,0.488979,112120000
4012,2014-12-31,0.51,0.51275,0.49975,0.50125,0.481298,166300000
4013,2015-01-02,0.50325,0.507,0.49525,0.50325,0.483218,113680000
4014,2015-01-05,0.50325,0.50475,0.4925,0.49475,0.475057,197952000
4015,2015-01-06,0.4955,0.496,0.47925,0.47975,0.460654,197764000
4016,2015-01-07,0.48325,0.4875,0.477,0.4785,0.459453,321808000
4017,2015-01-08,0.484,0.4995,0.48375,0.4965,0.476737,283780000
4018,2015-01-09,0.49825,0.50225,0.4915,0.4985,0.478657,209540000
4019,2015-01-12,0.49975,0.5,0.48775,0.49225,0.472656,190732000
4020,2015-01-13,0.496,0.506,0.488,0.4915,0.471936,236720000
4021,2015-01-14,0.48625,0.495,0.485,0.4935,0.473856,155260000
4022,2015-01-15,0.497,0.5,0.48975,0.49,0.470496,188932000
4023,2015-01-16,0.48925,0.4995,0.48775,0.499,0.479137,181512000
4024,2015-01-20,0.5025,0.50525,0.49425,0.5005,0.480578,140308000
4025,2015-01-21,0.49775,0.50875,0.49425,0.5075,0.487299,144780000
4026,2015-01-22,0.5085,0.51775,0.50325,0.51625,0.495701,159712000
4027,2015-01-23,0.51675,0.51875,0.5125,0.51775,0.497141,120416000
4028,2015-01-26,0.5155,0.518,0.51225,0.5155,0.49498,133240000
4029,2015-01-27,0.5075,0.508,0.48975,0.49075,0.471216,357948000
4030,2015-01-28,0.49675,0.49875,0.4825,0.48275,0.463534,272728000
4031,2015-01-29,0.483,0.49725,0.48075,0.4945,0.474816,235340000
