id,Fecha,Apertura,Mas Alto,Mas Bajo,Cierre,Cierre Ajustado,Volumen,Crecimiento
722,2001-12-05,0.488333,0.524583,0.487917,0.523583,0.480244,1707036000,0.03584799999999999
723,2001-12-06,0.5195,0.520833,0.50225,0.515333,0.472677,1138944000,-0.00756699999999999
724,2001-12-07,0.5115,0.516167,0.490667,0.499583,0.458231,807036000,-0.014446000000000014
725,2001-12-10,0.497083,0.516,0.492917,0.504583,0.462817,695868000,0.004585999999999979
726,2001-12-11,0.513417,0.534583,0.508333,0.522667,0.479404,792252000,0.01658700000000002
727,2001-12-12,0.526667,0.539167,0.5165,0.538917,0.494309,1004628000,0.014905000000000002
728,2001-12-13,0.528333,0.535083,0.521333,0.523417,0.480092,881400000,-0.01421699999999998
729,2001-12-14,0.523333,0.549583,0.520917,0.547,0.501723,754680000,0.02163100000000001
730,2001-12-17,0.542833,0.574583,0.542833,0.566667,0.519762,1080960000,0.018038999999999916
731,2001-12-18,0.55425,0.562083,0.547417,0.552083,0.506386,886968000,-0.013375999999999943
732,2001-12-19,0.543,0.554083,0.534917,0.537,0.492551,854652000,-0.013834999999999986
733,2001-12-20,0.539167,0.548917,0.513917,0.515833,0.473136,951228000,-0.019415000000000016
734,2001-12-21,0.527083,0.541667,0.521,0.538167,0.493621,723972000,0.020484999999999975
735,2001-12-24,0.537917,0.554333,0.537667,0.551583,0.505927,265308000,0.012306000000000039
736,2001-12-26,0.554333,0.5745,0.55425,0.565083,0.518309,642156000,0.012382000000000004
737,2001-12-27,0.57,0.58075,0.569167,0.578167,0.53031,730152000,0.012000999999999928
738,2001-12-28,0.581583,0.585417,0.558667,0.56425,0.517545,757680000,-0.012764999999999915
739,2001-12-31,0.568417,0.571667,0.55625,0.5575,0.511354,737580000,-0.006191000000000058
740,2002-01-02,0.559917,0.570417,0.545833,0.560833,0.514411,1298904000,0.0030569999999999764
741,2002-01-03,0.562,0.6,0.561667,0.597583,0.548119,1414752000,0.03370800000000007
742,2002-01-04,0.6055,0.6055,0.57,0.580167,0.532145,936288000,-0.015974000000000044
743,2002-01-07,0.5825,0.583333,0.55675,0.564583,0.517851,973068000,-0.014294000000000029
744,2002-01-08,0.563417,0.584833,0.5615,0.57125,0.523966,774360000,0.006115000000000093
745,2002-01-09,0.579167,0.589583,0.555417,0.563417,0.516781,1141188000,-0.007184999999999997
746,2002-01-10,0.560417,0.568083,0.545,0.549917,0.504399,992508000,-0.012382000000000004
747,2002-01-11,0.553583,0.55375,0.523417,0.525583,0.482079,1380852000,-0.022320000000000062
748,2002-01-14,0.524417,0.528083,0.498,0.498,0.456779,1369560000,-0.02529999999999999
749,2002-01-15,0.51875,0.544833,0.518167,0.5445,0.49943,1838808000,0.042650999999999994
750,2002-01-16,0.537083,0.540583,0.52125,0.52325,0.479939,1115388000,-0.01949099999999998
751,2002-01-17,0.540583,0.541667,0.521,0.541583,0.496755,1121544000,0.016815999999999998
752,2002-01-18,0.521167,0.535417,0.520833,0.531667,0.487659,803676000,-0.009095999999999993
753,2002-01-22,0.536667,0.538083,0.512333,0.518333,0.475429,1085028000,-0.012230000000000019
754,2002-01-23,0.523,0.531833,0.512667,0.528083,0.484372,889164000,0.008943000000000034
755,2002-01-24,0.533333,0.5525,0.522083,0.547,0.501723,1137684000,0.017351000000000005
756,2002-01-25,0.539167,0.559167,0.5325,0.545583,0.500423,817752000,-0.0013000000000000789
757,2002-01-28,0.55625,0.566667,0.55075,0.566583,0.519685,924288000,0.019262
758,2002-01-29,0.567917,0.569583,0.53,0.538833,0.494232,1381932000,-0.025452999999999948
759,2002-01-30,0.541667,0.54575,0.52875,0.545333,0.500194,1218456000,0.005962000000000023
760,2002-01-31,0.552417,0.556667,0.529583,0.547833,0.502487,973980000,0.0022929999999999895
761,2002-02-01,0.546917,0.55275,0.53125,0.534417,0.490181,688272000,-0.012306000000000039
762,2002-02-04,0.53325,0.54625,0.508417,0.50925,0.467098,1104864000,-0.023082999999999965
763,2002-02-05,0.505833,0.51025,0.484417,0.50425,0.462512,1474620000,-0.0045860000000000345
764,2002-02-06,0.517583,0.52575,0.5075,0.516833,0.474053,1242528000,0.011541000000000023
765,2002-02-07,0.5175,0.5175,0.497667,0.500083,0.45869,964476000,-0.015363000000000016
766,2002-02-08,0.503417,0.50625,0.461917,0.481,0.441186,1871292000,-0.017503999999999964
767,2002-02-11,0.48025,0.508333,0.4785,0.507583,0.465569,1249224000,0.024382999999999988
768,2002-02-12,0.499917,0.527917,0.494167,0.518333,0.475429,1216500000,0.00985999999999998
769,2002-02-13,0.525,0.533833,0.506667,0.511667,0.469315,1230432000,-0.006114000000000008
770,2002-02-14,0.516,0.52875,0.5095,0.518,0.475123,1225692000,0.005808000000000035
771,2002-02-15,0.494167,0.497083,0.472917,0.477917,0.438358,3988548000,-0.03676499999999999
772,2002-02-19,0.4575,0.46225,0.442583,0.44625,0.409313,1972524000,-0.029045000000000043
773,2002-02-20,0.438333,0.474583,0.4375,0.469583,0.430714,1838736000,0.021401000000000003
774,2002-02-21,0.463167,0.463333,0.436917,0.4375,0.401287,1531044000,-0.02942699999999998
775,2002-02-22,0.42875,0.43375,0.410417,0.416,0.381566,2585616000,-0.01972099999999999
776,2002-02-25,0.417917,0.451833,0.417833,0.448583,0.411452,1599564000,0.029885999999999968
777,2002-02-26,0.458417,0.46625,0.44625,0.458333,0.420395,1902672000,0.008943000000000034
778,2002-02-27,0.46875,0.47075,0.441667,0.442917,0.406255,1723224000,-0.014140000000000041
779,2002-02-28,0.44,0.447917,0.421333,0.425083,0.389898,1585440000,-0.016356999999999955
780,2002-03-01,0.429167,0.466667,0.427917,0.466167,0.427581,1311396000,0.037682999999999967
781,2002-03-04,0.467583,0.4975,0.463083,0.492167,0.451429,1484724000,0.023848000000000036
782,2002-03-05,0.484583,0.504083,0.484167,0.490917,0.450282,1379448000,-0.0011470000000000091
783,2002-03-06,0.47625,0.481083,0.46525,0.4755,0.436141,1446060000,-0.014141000000000015
784,2002-03-07,0.48225,0.483833,0.4585,0.471667,0.432626,1346532000,-0.0035149999999999904
785,2002-03-08,0.480667,0.49575,0.478333,0.48575,0.445543,1270356000,0.012917000000000012
786,2002-03-11,0.480417,0.48575,0.472083,0.480083,0.440345,810540000,-0.005198000000000036
787,2002-03-12,0.465417,0.467917,0.451667,0.454917,0.417262,1255032000,-0.023082999999999965
788,2002-03-13,0.450667,0.453917,0.445,0.446667,0.409695,1031616000,-0.007567000000000046
789,2002-03-14,0.443333,0.443333,0.421,0.421917,0.386994,1139460000,-0.02270099999999997
790,2002-03-15,0.424917,0.44025,0.416833,0.43975,0.40335,1248288000,0.01635599999999998
791,2002-03-18,0.44775,0.457417,0.43475,0.43975,0.40335,1236996000,0.0
792,2002-03-19,0.442917,0.44375,0.427833,0.430417,0.39479,846072000,-0.008560000000000012
793,2002-03-20,0.423333,0.424167,0.38625,0.387667,0.355579,2292588000,-0.039210999999999996
794,2002-03-21,0.39425,0.412917,0.383833,0.40825,0.374458,1721712000,0.018879000000000035
795,2002-03-22,0.415583,0.415583,0.401667,0.40475,0.371248,1249140000,-0.0032099999999999906
796,2002-03-25,0.402833,0.403333,0.383333,0.383833,0.352062,884160000,-0.019186000000000036
797,2002-03-26,0.379833,0.401417,0.377667,0.391667,0.359248,1123512000,0.007186000000000026
798,2002-03-27,0.385667,0.3935,0.3725,0.379167,0.347782,1068012000,-0.011466000000000032
799,2002-03-28,0.38175,0.384167,0.348917,0.369667,0.339069,3124080000,-0.00871299999999997
800,2002-04-01,0.349167,0.366417,0.338,0.363583,0.333488,2365344000,-0.005581000000000003
801,2002-04-02,0.352667,0.372417,0.352,0.354083,0.324775,1438008000,-0.008713000000000026
802,2002-04-03,0.355667,0.365333,0.348333,0.36075,0.33089,1094640000,0.006115000000000037
803,2002-04-04,0.358,0.37125,0.353083,0.359,0.329284,1130964000,-0.0016059999999999963
804,2002-04-05,0.361333,0.367167,0.347167,0.350833,0.321793,1026900000,-0.007491000000000025
805,2002-04-08,0.334583,0.362583,0.3345,0.362583,0.332571,1151316000,0.01077800000000001
806,2002-04-09,0.366167,0.369167,0.338833,0.339667,0.311552,1380768000,-0.02101900000000001
807,2002-04-10,0.342417,0.345,0.296667,0.320917,0.294354,3689724000,-0.01719799999999999
808,2002-04-11,0.318333,0.322417,0.303333,0.306833,0.281435,1437288000,-0.012919000000000014
809,2002-04-12,0.313667,0.316167,0.296083,0.305667,0.280366,1376880000,-0.0010689999999999866
810,2002-04-15,0.311583,0.32325,0.310833,0.318,0.291678,1157208000,0.011311999999999989
811,2002-04-16,0.33225,0.335667,0.325333,0.331833,0.304366,854856000,0.012688000000000033
812,2002-04-17,0.33575,0.340667,0.32525,0.33575,0.307959,944484000,0.0035929999999999573
813,2002-04-18,0.332333,0.335917,0.322917,0.330167,0.302838,693156000,-0.005120999999999987
814,2002-04-19,0.319,0.322917,0.30725,0.307667,0.2822,1125672000,-0.02063799999999999
815,2002-04-22,0.30425,0.315417,0.304167,0.309167,0.283576,808176000,0.0013759999999999883
816,2002-04-23,0.311583,0.315167,0.293917,0.296667,0.272111,773508000,-0.011465000000000003
817,2002-04-24,0.300083,0.3045,0.269917,0.270667,0.248263,1582956000,-0.02384799999999998
818,2002-04-25,0.269583,0.286583,0.2695,0.281167,0.257894,1168296000,0.009631
819,2002-04-26,0.28425,0.284583,0.253083,0.253083,0.232135,1191120000,-0.025759000000000004
820,2002-04-29,0.283,0.2995,0.2735,0.29525,0.270811,3930852000,0.038676000000000016
821,2002-04-30,0.30225,0.30625,0.28375,0.290083,0.266072,1776504000,-0.004739000000000049
822,2002-05-01,0.285333,0.299417,0.277917,0.295333,0.270887,1718904000,0.004815000000000014
823,2002-05-02,0.29675,0.304083,0.283333,0.283417,0.259958,1125084000,-0.010928999999999967
824,2002-05-03,0.28375,0.285917,0.2715,0.272917,0.250327,852756000,-0.009631
825,2002-05-06,0.265833,0.278333,0.260333,0.2625,0.240772,1102044000,-0.009555000000000008
826,2002-05-07,0.268333,0.273917,0.255917,0.269083,0.24681,1412448000,0.006037999999999988
827,2002-05-08,0.287417,0.304667,0.278333,0.3,0.275168,1688688000,0.028358000000000022
828,2002-05-09,0.299083,0.30525,0.286667,0.287167,0.263397,1230840000,-0.011771000000000031
829,2002-05-10,0.293083,0.294167,0.2625,0.265667,0.243677,1321548000,-0.019719999999999988
830,2002-05-13,0.268417,0.282667,0.266167,0.28175,0.258429,800892000,0.014752000000000015
831,2002-05-14,0.29975,0.312917,0.294583,0.30975,0.284111,1526112000,0.025681999999999983
832,2002-05-15,0.305,0.321667,0.30075,0.315833,0.289691,1504548000,0.005579999999999974
833,2002-05-16,0.315917,0.322917,0.3095,0.316417,0.290226,985560000,0.0005350000000000077
834,2002-05-17,0.325,0.327333,0.316917,0.326417,0.299398,934404000,0.009172000000000013
835,2002-05-20,0.323667,0.332083,0.322167,0.329917,0.302609,953412000,0.0032110000000000194
836,2002-05-21,0.334167,0.33875,0.304417,0.30475,0.279525,1382604000,-0.023083999999999993
837,2002-05-22,0.307167,0.318917,0.306667,0.317083,0.290837,1547988000,0.011311999999999989
838,2002-05-23,0.318,0.318667,0.288333,0.29775,0.273104,2556780000,-0.017733
839,2002-05-24,0.292083,0.293583,0.285167,0.291917,0.267754,737784000,-0.005350000000000021
840,2002-05-28,0.2945,0.294667,0.2745,0.280333,0.257129,1367088000,-0.010624999999999996
841,2002-05-29,0.275833,0.292083,0.271583,0.290917,0.266837,1311012000,0.009707999999999994
842,2002-05-30,0.285,0.293583,0.279417,0.286667,0.262939,1066080000,-0.0038980000000000126
843,2002-05-31,0.288333,0.289583,0.278333,0.278833,0.255753,674112000,-0.00718599999999997
844,2002-06-03,0.272083,0.273333,0.259083,0.262417,0.240696,901248000,-0.015057000000000015
845,2002-06-04,0.26075,0.277083,0.260333,0.275667,0.252849,1095432000,0.012152999999999997
846,2002-06-05,0.27625,0.276333,0.262083,0.271667,0.24918,1114308000,-0.003668999999999978
847,2002-06-06,0.268833,0.275417,0.26875,0.27175,0.249256,739356000,7.599999999999274e-05
848,2002-06-07,0.249667,0.2725,0.249583,0.269167,0.246887,1371300000,-0.00236900000000001
849,2002-06-10,0.27275,0.280333,0.26625,0.266917,0.244823,749148000,-0.0020639999999999825
850,2002-06-11,0.271333,0.2725,0.25425,0.254917,0.233817,859308000,-0.011006000000000016
851,2002-06-12,0.248833,0.253333,0.22225,0.232917,0.213638,2267544000,-0.020179000000000002
852,2002-06-13,0.234667,0.239,0.223167,0.2305,0.211421,1265892000,-0.0022169999999999968
853,2002-06-14,0.222,0.236583,0.2145,0.234833,0.215395,1116444000,0.003974000000000005
854,2002-06-17,0.240083,0.243167,0.232833,0.236917,0.217307,1054140000,0.001911999999999997
855,2002-06-18,0.234,0.2425,0.23125,0.235667,0.21616,1008300000,-0.0011470000000000091
856,2002-06-19,0.224167,0.224167,0.197,0.19875,0.182299,2593620000,-0.033861
857,2002-06-20,0.199167,0.204583,0.194333,0.196917,0.180618,1425048000,-0.001680999999999988
858,2002-06-21,0.195917,0.2035,0.184833,0.188833,0.173203,1484364000,-0.007415000000000005
859,2002-06-24,0.184,0.19825,0.178333,0.192333,0.176413,1379592000,0.0032099999999999906
860,2002-06-25,0.195833,0.195833,0.17525,0.176417,0.161814,1172232000,-0.014598999999999973
861,2002-06-26,0.156417,0.173167,0.152083,0.16725,0.153406,2067828000,-0.008408000000000027
862,2002-06-27,0.173417,0.17475,0.14,0.142333,0.130552,3182808000,-0.022853999999999985
863,2002-06-28,0.14,0.149083,0.136917,0.143167,0.131317,1991184000,0.0007649999999999879
864,2002-07-01,0.1425,0.146667,0.139833,0.142833,0.13101,1164372000,-0.0003070000000000017
865,2002-07-02,0.141167,0.141667,0.130167,0.133833,0.122755,1368180000,-0.008254999999999985
866,2002-07-03,0.133,0.145667,0.132917,0.145417,0.13338,1073304000,0.010624999999999996
867,2002-07-05,0.155833,0.158333,0.151333,0.15825,0.145151,739524000,0.011771000000000004
868,2002-07-08,0.156417,0.168667,0.15625,0.163,0.149508,1587180000,0.004357
869,2002-07-09,0.163417,0.1655,0.1515,0.155,0.14217,1075080000,-0.007338000000000011
870,2002-07-10,0.15875,0.16,0.149667,0.15075,0.138272,926988000,-0.003897999999999985
871,2002-07-11,0.149917,0.166667,0.148583,0.166083,0.152336,1143948000,0.014063999999999993
872,2002-07-12,0.175,0.175667,0.1625,0.165917,0.152184,1344900000,-0.00015199999999998548
873,2002-07-15,0.166333,0.1825,0.158833,0.182417,0.167318,1495272000,0.01513399999999998
874,2002-07-16,0.177917,0.194583,0.174583,0.1775,0.162808,1773432000,-0.004509999999999986
875,2002-07-17,0.173667,0.177083,0.1555,0.162417,0.148973,1922364000,-0.013835000000000014
876,2002-07-18,0.15975,0.169167,0.157833,0.15825,0.145151,1243188000,-0.003821999999999992
877,2002-07-19,0.153417,0.1595,0.15,0.151083,0.138577,845772000,-0.0065739999999999965
878,2002-07-22,0.150417,0.154667,0.137917,0.144083,0.132157,1290744000,-0.006420000000000009
879,2002-07-23,0.144917,0.145833,0.128417,0.133333,0.122297,1409652000,-0.009859999999999994
880,2002-07-24,0.1315,0.144,0.131417,0.141833,0.130093,1175100000,0.0077959999999999835
881,2002-07-25,0.136333,0.13675,0.120917,0.1255,0.115112,1796448000,-0.01498099999999998
882,2002-07-26,0.129167,0.132167,0.119167,0.122583,0.112436,1221900000,-0.0026760000000000117
883,2002-07-29,0.127667,0.128333,0.121917,0.126,0.115571,1227720000,0.003134999999999999
884,2002-07-30,0.125417,0.1415,0.125,0.135167,0.123979,1818012000,0.008408000000000013
885,2002-07-31,0.0985,0.1005,0.091167,0.09225,0.084614,4837140000,-0.03936500000000001
886,2002-08-01,0.093,0.093,0.083333,0.083417,0.076512,1725708000,-0.008101999999999998
887,2002-08-02,0.086083,0.086667,0.075833,0.077917,0.071468,1795260000,-0.005043999999999993
888,2002-08-05,0.07675,0.076917,0.07075,0.071667,0.065735,1330716000,-0.005733000000000002
889,2002-08-06,0.075,0.07825,0.073833,0.075417,0.069174,1168800000,0.0034389999999999976
890,2002-08-07,0.07875,0.0795,0.070833,0.073667,0.067569,892980000,-0.0016049999999999953
891,2002-08-08,0.074417,0.079833,0.0725,0.0785,0.072002,755424000,0.0044329999999999925
892,2002-08-09,0.076417,0.079167,0.075083,0.076667,0.070321,581304000,-0.001681000000000002
893,2002-08-12,0.075833,0.079583,0.073833,0.076667,0.070321,592800000,0.0
894,2002-08-13,0.077167,0.080917,0.075,0.075083,0.068868,654420000,-0.001452999999999996
895,2002-08-14,0.0765,0.080833,0.075833,0.080167,0.073531,632688000,0.0046630000000000005
896,2002-08-15,0.083167,0.087417,0.082333,0.08575,0.078652,1140120000,0.0051210000000000006
897,2002-08-16,0.081167,0.092083,0.078667,0.089083,0.081709,1657428000,0.003057000000000004
898,2002-08-19,0.092917,0.112083,0.09275,0.105417,0.096691,2243928000,0.014981999999999995
899,2002-08-20,0.10625,0.108333,0.099417,0.10075,0.092411,1429488000,-0.004280000000000006
900,2002-08-21,0.105333,0.107417,0.100417,0.106083,0.097302,1194876000,0.0048910000000000065
901,2002-08-22,0.102917,0.107083,0.101833,0.1025,0.094016,1358496000,-0.0032859999999999973
902,2002-08-23,0.099583,0.10025,0.095167,0.09575,0.087824,919932000,-0.006192000000000003
903,2002-08-26,0.097583,0.09825,0.092,0.0965,0.088512,698568000,0.0006879999999999942
904,2002-08-27,0.098167,0.098667,0.090417,0.091,0.083468,686712000,-0.005043999999999993
905,2002-08-28,0.0905,0.090667,0.085,0.085333,0.07827,700356000,-0.005197999999999994
906,2002-08-29,0.08425,0.090333,0.083583,0.086417,0.079264,815520000,0.0009939999999999949
907,2002-08-30,0.085583,0.089167,0.0825,0.084167,0.0772,1065888000,-0.0020639999999999964
908,2002-09-03,0.080167,0.080583,0.077667,0.079,0.072461,847284000,-0.004739000000000007
909,2002-09-04,0.07925,0.081333,0.075083,0.0785,0.072002,930552000,-0.0004590000000000011
910,2002-09-05,0.07775,0.078083,0.075,0.0755,0.069251,714312000,-0.0027510000000000034
911,2002-09-06,0.078667,0.079333,0.076,0.077167,0.07078,746460000,0.0015290000000000026
912,2002-09-09,0.076583,0.0795,0.07425,0.077083,0.070703,578040000,-7.699999999999374e-05
913,2002-09-10,0.076667,0.092083,0.076583,0.088083,0.080792,2317632000,0.010089
914,2002-09-11,0.090833,0.099167,0.090833,0.092417,0.084767,1657536000,0.003974999999999992
915,2002-09-12,0.090167,0.095083,0.0885,0.0895,0.082092,1294932000,-0.002674999999999997
916,2002-09-13,0.088583,0.092833,0.0875,0.088083,0.080792,796872000,-0.0012999999999999956
917,2002-09-16,0.08675,0.087083,0.080417,0.0825,0.075671,925464000,-0.0051210000000000006
918,2002-09-17,0.086167,0.08825,0.08075,0.08125,0.074525,884052000,-0.0011460000000000081
919,2002-09-18,0.08,0.081583,0.076583,0.079,0.072461,811692000,-0.0020639999999999964
920,2002-09-19,0.07725,0.08,0.075917,0.076333,0.070015,618492000,-0.0024460000000000037
921,2002-09-20,0.076917,0.0785,0.075083,0.07675,0.070397,687312000,0.00038200000000000733
922,2002-09-23,0.0755,0.07625,0.072917,0.073417,0.06734,521676000,-0.003057000000000004
923,2002-09-24,0.072583,0.0775,0.07125,0.074,0.067875,624444000,0.0005350000000000077
924,2002-09-25,0.078333,0.079583,0.07525,0.078083,0.07162,896616000,0.0037449999999999983
925,2002-09-26,0.079583,0.080417,0.07275,0.073917,0.067799,739560000,-0.003821000000000005
926,2002-09-27,0.07375,0.075667,0.07125,0.071333,0.065429,650688000,-0.002369999999999997
927,2002-09-30,0.071083,0.074417,0.069583,0.071333,0.065429,584124000,0.0
928,2002-10-01,0.071917,0.075833,0.069333,0.075167,0.068945,888360000,0.0035160000000000052
929,2002-10-02,0.07575,0.079583,0.075083,0.075083,0.068868,749100000,-7.700000000000762e-05
930,2002-10-03,0.074167,0.075417,0.07125,0.071417,0.065506,590568000,-0.003362000000000004
931,2002-10-04,0.07125,0.0735,0.066667,0.067833,0.062218,529788000,-0.0032879999999999923
932,2002-10-07,0.066917,0.06825,0.064,0.0645,0.059161,493068000,-0.003057000000000004
933,2002-10-08,0.066667,0.066833,0.06,0.062583,0.057403,714252000,-0.0017579999999999957
934,2002-10-09,0.061667,0.065667,0.060333,0.061417,0.056333,573132000,-0.0010700000000000015
935,2002-10-10,0.060833,0.066583,0.060833,0.064583,0.059237,538032000,0.002903999999999997
936,2002-10-11,0.067083,0.074583,0.066667,0.073417,0.06734,994140000,0.008102999999999999
937,2002-10-14,0.07125,0.073417,0.06975,0.07125,0.065352,611484000,-0.0019880000000000037
938,2002-10-15,0.079167,0.082,0.077583,0.078667,0.072155,852768000,0.0068030000000000035
939,2002-10-16,0.073333,0.074,0.070833,0.072083,0.066116,578124000,-0.006039000000000003
940,2002-10-17,0.078333,0.08125,0.076417,0.077583,0.071161,585792000,0.005045000000000008
941,2002-10-18,0.077167,0.079167,0.07425,0.078333,0.071849,498372000,0.0006879999999999942
942,2002-10-21,0.07725,0.08825,0.0755,0.085417,0.078347,930624000,0.006498000000000004
943,2002-10-22,0.0815,0.093333,0.081417,0.08825,0.080945,1272168000,0.002598000000000003
944,2002-10-23,0.089583,0.093083,0.088333,0.091833,0.084232,925428000,0.0032869999999999983
945,2002-10-24,0.093667,0.094667,0.085833,0.087167,0.079952,1055172000,-0.004280000000000006
946,2002-10-25,0.0875,0.092917,0.086333,0.0925,0.084843,745956000,0.0048910000000000065
947,2002-10-28,0.09675,0.0975,0.092417,0.093,0.085302,1070544000,0.0004590000000000011
948,2002-10-29,0.093167,0.093833,0.08425,0.088917,0.081557,772728000,-0.0037449999999999983
949,2002-10-30,0.09175,0.096667,0.091417,0.093667,0.085914,1139496000,0.004357
950,2002-10-31,0.094333,0.099833,0.094083,0.099167,0.090959,1255476000,0.005044999999999994
951,2002-11-01,0.097667,0.118917,0.0975,0.1175,0.107774,2128836000,0.016814999999999997
952,2002-11-04,0.124583,0.137583,0.12425,0.130333,0.119545,2688132000,0.011771000000000004
953,2002-11-05,0.13,0.132167,0.119583,0.125167,0.114807,2034540000,-0.004737999999999992
954,2002-11-06,0.129417,0.135,0.124333,0.134833,0.123672,1646016000,0.008864999999999998
955,2002-11-07,0.131333,0.131333,0.1205,0.12125,0.111214,1660560000,-0.01245800000000001
956,2002-11-08,0.1025,0.108583,0.09175,0.094667,0.086831,3798900000,-0.024382999999999988
957,2002-11-11,0.090167,0.0915,0.085167,0.087333,0.080104,1378452000,-0.006727000000000011
958,2002-11-12,0.089417,0.098333,0.088667,0.095083,0.087213,1381188000,0.007109000000000004
959,2002-11-13,0.092833,0.100833,0.091,0.098083,0.089964,1802112000,0.0027510000000000034
960,2002-11-14,0.104583,0.106583,0.101417,0.104583,0.095926,1138728000,0.005961999999999995
961,2002-11-15,0.11,0.115917,0.10875,0.11225,0.102959,2054328000,0.007032999999999998
962,2002-11-18,0.12125,0.121667,0.116083,0.116417,0.106781,1982472000,0.003822000000000006
963,2002-11-19,0.11575,0.124,0.1145,0.118083,0.108309,1971948000,0.0015280000000000016
964,2002-11-20,0.121667,0.125,0.120083,0.124,0.113736,1292796000,0.005427000000000001
965,2002-11-21,0.129,0.140667,0.12875,0.1345,0.123367,2053920000,0.009631
966,2002-11-22,0.126333,0.133667,0.125,0.131,0.120157,1251900000,-0.0032100000000000045
967,2002-11-25,0.137083,0.139083,0.13175,0.13575,0.124514,1230084000,0.004357
968,2002-11-26,0.136417,0.139083,0.131667,0.132083,0.12115,1084332000,-0.003364000000000006
969,2002-11-27,0.137667,0.144667,0.135917,0.142333,0.130552,1088556000,0.009402000000000008
970,2002-11-29,0.146083,0.148167,0.141667,0.14275,0.130934,519396000,0.00038199999999999346
971,2002-12-02,0.150333,0.15225,0.141,0.141667,0.129941,1167504000,-0.0009929999999999939
972,2002-12-03,0.139,0.139333,0.132083,0.132333,0.121379,1046220000,-0.008562
973,2002-12-04,0.123,0.125,0.116083,0.1165,0.106857,2206548000,-0.014522000000000007
974,2002-12-05,0.124,0.124833,0.11475,0.117583,0.10785,1594872000,0.0009930000000000078
975,2002-12-06,0.1125,0.12,0.110667,0.11775,0.108003,1159224000,0.00015300000000000036
976,2002-12-09,0.113917,0.11575,0.107417,0.108333,0.099366,969792000,-0.008637000000000006
977,2002-12-10,0.111083,0.119583,0.109667,0.117417,0.107698,1389888000,0.008332000000000006
978,2002-12-11,0.116583,0.12,0.112667,0.11675,0.107086,1364208000,-0.0006120000000000014
979,2002-12-12,0.121083,0.1225,0.114583,0.114833,0.105328,1302552000,-0.0017579999999999957
980,2002-12-13,0.11275,0.11275,0.1095,0.110333,0.1012,707724000,-0.004128000000000007
981,2002-12-16,0.114167,0.1175,0.11125,0.116833,0.107162,1056972000,0.005961999999999995
982,2002-12-17,0.118917,0.122917,0.11575,0.116667,0.10701,1077744000,-0.00015199999999999936
983,2002-12-18,0.113,0.113167,0.1075,0.10775,0.098831,1126836000,-0.008178999999999992
984,2002-12-19,0.105833,0.111417,0.104333,0.105417,0.096691,1100604000,-0.002140000000000003
985,2002-12-20,0.10875,0.109917,0.101583,0.106833,0.09799,804576000,0.0012989999999999946
986,2002-12-23,0.106583,0.110167,0.10625,0.107583,0.098678,498648000,0.000688000000000008
987,2002-12-24,0.108167,0.110333,0.104833,0.105417,0.096691,300336000,-0.0019870000000000027
988,2002-12-26,0.107167,0.10875,0.102583,0.1035,0.094933,719760000,-0.0017579999999999957
989,2002-12-27,0.106333,0.106583,0.098667,0.099583,0.09134,702528000,-0.003592999999999999
990,2002-12-30,0.1,0.101083,0.093833,0.096083,0.08813,784740000,-0.0032100000000000045
991,2002-12-31,0.095083,0.098333,0.09325,0.095917,0.087978,825396000,-0.00015199999999999936
992,2003-01-02,0.1,0.10375,0.096583,0.102583,0.094092,1302540000,0.0061139999999999944
993,2003-01-03,0.102917,0.10625,0.100833,0.102583,0.094092,1037496000,0.0
994,2003-01-06,0.105083,0.112583,0.105,0.110917,0.101736,1033428000,0.007643999999999998
995,2003-01-07,0.113083,0.115667,0.109333,0.110583,0.10143,1498272000,-0.00030599999999998684
996,2003-01-08,0.10775,0.110917,0.098833,0.099583,0.09134,1852524000,-0.010090000000000002
997,2003-01-09,0.102667,0.10375,0.100333,0.101333,0.092945,1436076000,0.0016049999999999953
998,2003-01-10,0.1,0.104583,0.098667,0.103083,0.09455,924492000,0.0016049999999999953
999,2003-01-13,0.107,0.107917,0.10175,0.10225,0.093786,849120000,-0.0007640000000000008
1000,2003-01-14,0.102583,0.104,0.099917,0.103,0.094474,868524000,0.000688000000000008
1001,2003-01-15,0.103083,0.103917,0.099833,0.099833,0.09157,904584000,-0.002904000000000004
1002,2003-01-16,0.098333,0.099583,0.09175,0.093083,0.085378,2039976000,-0.006192000000000003
1003,2003-01-17,0.090583,0.091833,0.088417,0.089583,0.082168,1058832000,-0.0032099999999999906
1004,2003-01-21,0.09125,0.093167,0.087083,0.087333,0.080104,967356000,-0.0020640000000000103
1005,2003-01-22,0.087083,0.089667,0.086833,0.087417,0.080181,550992000,7.700000000000762e-05
1006,2003-01-23,0.08975,0.09125,0.087417,0.089833,0.082397,918456000,0.0022159999999999958
1007,2003-01-24,0.089083,0.0895,0.08325,0.08475,0.077735,897108000,-0.0046619999999999995
1008,2003-01-27,0.082917,0.08725,0.081417,0.0835,0.076588,889116000,-0.0011469999999999952
1009,2003-01-28,0.082417,0.088083,0.079667,0.0865,0.07934,1785480000,0.0027519999999999906
1010,2003-01-29,0.084167,0.088917,0.084167,0.08825,0.080945,1022040000,0.0016050000000000092
1011,2003-01-30,0.09,0.09075,0.08375,0.084667,0.077659,743064000,-0.0032859999999999973
